suburb,price,timestamp,pct_change
Saddleworth,376200.0,2023-10-17,0.0000
Saddleworth,376200.0,2023-10-23,0.0000
Saddleworth,376200.0,2023-11-11,0.0000
Saddleworth,329500.0,2024-05-24,-12.4136
Salisbury,492600.0,2023-08-22,nan
Salisbury,516800.0,2023-09-19,4.9127
Salisbury,516800.0,2023-09-28,0.0000
Salisbury,524400.0,2023-10-17,1.4706
Salisbury,524400.0,2023-10-23,0.0000
Salisbury,524400.0,2023-11-11,0.0000
Salisbury,589500.0,2024-05-24,12.4142
Salisbury Downs,514300.0,2023-08-22,nan
Salisbury Downs,500700.0,2023-09-19,-2.6444
Salisbury Downs,500700.0,2023-09-28,0.0000
Salisbury Downs,502600.0,2023-10-17,0.3795
Salisbury Downs,502600.0,2023-10-23,0.0000
Salisbury Downs,502600.0,2023-11-11,0.0000
Salisbury Downs,580400.0,2024-05-24,15.4795
Salisbury East,506000.0,2023-08-22,nan
Salisbury East,514000.0,2023-09-19,1.5810
Salisbury East,514000.0,2023-09-28,0.0000
Salisbury East,513200.0,2023-10-17,-0.1556
Salisbury East,513200.0,2023-10-23,0.0000
Salisbury East,513200.0,2023-11-11,0.0000
Salisbury East,567700.0,2024-05-24,10.6196
Salisbury Heights,679500.0,2023-08-22,nan
Salisbury Heights,632700.0,2023-09-19,-6.8874
Salisbury Heights,632700.0,2023-09-28,0.0000
Salisbury Heights,643000.0,2023-10-17,1.6279
Salisbury Heights,643000.0,2023-10-23,0.0000
Salisbury Heights,643000.0,2023-11-11,0.0000
Salisbury Heights,703900.0,2024-05-24,9.4712
Salisbury North,422700.0,2023-08-22,nan
Salisbury North,430100.0,2023-09-19,1.7507
Salisbury North,430100.0,2023-09-28,0.0000
Salisbury North,431600.0,2023-10-17,0.3488
Salisbury North,431600.0,2023-10-23,0.0000
Salisbury North,431600.0,2023-11-11,0.0000
Salisbury North,497800.0,2024-05-24,15.3383
Salisbury Park,540300.0,2023-08-22,nan
Salisbury Park,553500.0,2023-09-19,2.4431
Salisbury Park,553500.0,2023-09-28,0.0000
Salisbury Park,556500.0,2023-10-17,0.5420
Salisbury Park,556500.0,2023-10-23,0.0000
Salisbury Park,556500.0,2023-11-11,0.0000
Salisbury Park,560700.0,2024-05-24,0.7547
Salisbury Plain,509400.0,2023-08-22,nan
Salisbury Plain,517400.0,2023-09-19,1.5705
Salisbury Plain,517400.0,2023-09-28,0.0000
Salisbury Plain,526000.0,2023-10-17,1.6622
Salisbury Plain,526000.0,2023-10-23,0.0000
Salisbury Plain,526000.0,2023-11-11,0.0000
Salisbury Plain,579500.0,2024-05-24,10.1711
Sandy Creek,434000.0,2023-08-22,nan
Sandy Creek,434000.0,2023-09-19,0.0000
Sandy Creek,434000.0,2023-09-28,0.0000
Sandy Creek,434000.0,2023-10-17,0.0000
Sandy Creek,434000.0,2023-10-23,0.0000
Sandy Creek,434000.0,2023-11-11,0.0000
Sandy Creek,434000.0,2024-05-24,0.0000
Scott Creek,703600.0,2023-08-22,nan
Scott Creek,703600.0,2023-09-19,0.0000
Scott Creek,703600.0,2023-09-28,0.0000
Scott Creek,703600.0,2023-10-17,0.0000
Scott Creek,703600.0,2023-10-23,0.0000
Scott Creek,703600.0,2023-11-11,0.0000
Scott Creek,703600.0,2024-05-24,0.0000
Seacliff,1038400.0,2023-08-22,nan
Seacliff,1156600.0,2023-09-19,11.3829
Seacliff,1156600.0,2023-09-28,0.0000
Seacliff,1156600.0,2023-10-17,0.0000
Seacliff,1156600.0,2023-10-23,0.0000
Seacliff,1156600.0,2023-11-11,0.0000
Seacliff,1139900.0,2024-05-24,-1.4439
Seacliff Park,782600.0,2023-08-22,nan
Seacliff Park,829300.0,2023-09-19,5.9673
Seacliff Park,829300.0,2023-09-28,0.0000
Seacliff Park,837000.0,2023-10-17,0.9285
Seacliff Park,837000.0,2023-10-23,0.0000
Seacliff Park,837000.0,2023-11-11,0.0000
Seacliff Park,924400.0,2024-05-24,10.4421
Seacombe Gardens,659300.0,2023-08-22,nan
Seacombe Gardens,670900.0,2023-09-19,1.7594
Seacombe Gardens,670900.0,2023-09-28,0.0000
Seacombe Gardens,672600.0,2023-10-17,0.2534
Seacombe Gardens,672600.0,2023-10-23,0.0000
Seacombe Gardens,672600.0,2023-11-11,0.0000
Seacombe Gardens,738100.0,2024-05-24,9.7383
Seacombe Heights,774800.0,2023-08-22,nan
Seacombe Heights,746000.0,2023-09-19,-3.7171
Seacombe Heights,746000.0,2023-09-28,0.0000
Seacombe Heights,753300.0,2023-10-17,0.9786
Seacombe Heights,753300.0,2023-10-23,0.0000
Seacombe Heights,753300.0,2023-11-11,0.0000
Seacombe Heights,836800.0,2024-05-24,11.0846
Seaford,627700.0,2023-08-22,nan
Seaford,624400.0,2023-09-19,-0.5257
Seaford,624400.0,2023-09-28,0.0000
Seaford,624200.0,2023-10-17,-0.0320
Seaford,624200.0,2023-10-23,0.0000
Seaford,624200.0,2023-11-11,0.0000
Seaford,679400.0,2024-05-24,8.8433
Seaford Meadows,596400.0,2023-08-22,nan
Seaford Meadows,607500.0,2023-09-19,1.8612
Seaford Meadows,607500.0,2023-09-28,0.0000
Seaford Meadows,614500.0,2023-10-17,1.1523
Seaford Meadows,614500.0,2023-10-23,0.0000
Seaford Meadows,614500.0,2023-11-11,0.0000
Seaford Meadows,676200.0,2024-05-24,10.0407
Seaford Rise,637600.0,2023-08-22,nan
Seaford Rise,645300.0,2023-09-19,1.2077
Seaford Rise,645300.0,2023-09-28,0.0000
Seaford Rise,645300.0,2023-10-17,0.0000
Seaford Rise,645300.0,2023-10-23,0.0000
Seaford Rise,645300.0,2023-11-11,0.0000
Seaford Rise,709800.0,2024-05-24,9.9954
Seaton,733900.0,2023-08-22,nan
Seaton,751400.0,2023-09-19,2.3845
Seaton,751400.0,2023-09-28,0.0000
Seaton,755400.0,2023-10-17,0.5323
Seaton,755400.0,2023-10-23,0.0000
Seaton,755400.0,2023-11-11,0.0000
Seaton,829500.0,2024-05-24,9.8094
Seaview Downs,777500.0,2023-08-22,nan
Seaview Downs,709900.0,2023-09-19,-8.6945
Seaview Downs,709900.0,2023-09-28,0.0000
Seaview Downs,709900.0,2023-10-17,0.0000
Seaview Downs,709900.0,2023-10-23,0.0000
Seaview Downs,709900.0,2023-11-11,0.0000
Seaview Downs,873800.0,2024-05-24,23.0878
Second Valley,602400.0,2023-08-22,nan
Second Valley,629000.0,2023-09-19,4.4157
Second Valley,629000.0,2023-09-28,0.0000
Second Valley,612500.0,2023-10-17,-2.6232
Second Valley,612500.0,2023-10-23,0.0000
Second Valley,612500.0,2023-11-11,0.0000
Second Valley,601300.0,2024-05-24,-1.8286
Sedan,162500.0,2023-08-22,nan
Sedan,162500.0,2023-09-19,0.0000
Sedan,162500.0,2023-09-28,0.0000
Sedan,162500.0,2023-10-17,0.0000
Sedan,162500.0,2023-10-23,0.0000
Sedan,162500.0,2023-11-11,0.0000
Sedan,162500.0,2024-05-24,0.0000
Sefton Park,918600.0,2023-08-22,nan
Sefton Park,922600.0,2023-09-19,0.4354
Sefton Park,922600.0,2023-09-28,0.0000
Sefton Park,928100.0,2023-10-17,0.5961
Sefton Park,928100.0,2023-10-23,0.0000
Sefton Park,928100.0,2023-11-11,0.0000
Sefton Park,874800.0,2024-05-24,-5.7429
Sellicks Beach,671600.0,2023-08-22,nan
Sellicks Beach,694300.0,2023-09-19,3.3800
Sellicks Beach,694300.0,2023-09-28,0.0000
Sellicks Beach,697800.0,2023-10-17,0.5041
Sellicks Beach,697800.0,2023-10-23,0.0000
Sellicks Beach,697800.0,2023-11-11,0.0000
Sellicks Beach,707600.0,2024-05-24,1.4044
Sellicks Hill,1460000.0,2023-08-22,nan
Sellicks Hill,1460000.0,2023-09-19,0.0000
Sellicks Hill,1460000.0,2023-09-28,0.0000
Sellicks Hill,1460000.0,2023-10-17,0.0000
Sellicks Hill,1460000.0,2023-10-23,0.0000
Sellicks Hill,1460000.0,2023-11-11,0.0000
Sellicks Hill,1460000.0,2024-05-24,0.0000
Semaphore,1026800.0,2023-08-22,nan
Semaphore,1058500.0,2023-09-19,3.0873
Semaphore,1058500.0,2023-09-28,0.0000
Semaphore,1052200.0,2023-10-17,-0.5952
Semaphore,1052200.0,2023-10-23,0.0000
Semaphore,1052200.0,2023-11-11,0.0000
Semaphore,982000.0,2024-05-24,-6.6717
Semaphore Park,847900.0,2023-08-22,nan
Semaphore Park,819400.0,2023-09-19,-3.3612
Semaphore Park,819400.0,2023-09-28,0.0000
Semaphore Park,816800.0,2023-10-17,-0.3173
Semaphore Park,816800.0,2023-10-23,0.0000
Semaphore Park,816800.0,2023-11-11,0.0000
Semaphore Park,831800.0,2024-05-24,1.8364
Semaphore South,739500.0,2023-08-22,nan
Semaphore South,787800.0,2023-09-19,6.5314
Semaphore South,787800.0,2023-09-28,0.0000
Semaphore South,787800.0,2023-10-17,0.0000
Semaphore South,787800.0,2023-10-23,0.0000
Semaphore South,787800.0,2023-11-11,0.0000
Semaphore South,1013000.0,2024-05-24,28.5859
Sevenhill,465800.0,2023-08-22,nan
Sevenhill,465800.0,2023-09-19,0.0000
Sevenhill,465800.0,2023-09-28,0.0000
Sevenhill,465800.0,2023-10-17,0.0000
Sevenhill,465800.0,2023-10-23,0.0000
Sevenhill,465800.0,2023-11-11,0.0000
Sevenhill,533000.0,2024-05-24,14.4268
Sheaoak Flat,187500.0,2023-08-22,nan
Sheaoak Flat,187500.0,2023-09-19,0.0000
Sheaoak Flat,187500.0,2023-09-28,0.0000
Sheaoak Flat,187500.0,2023-10-17,0.0000
Sheaoak Flat,187500.0,2023-10-23,0.0000
Sheaoak Flat,187500.0,2023-11-11,0.0000
Sheaoak Flat,187500.0,2024-05-24,0.0000
Sheidow Park,687400.0,2023-08-22,nan
Sheidow Park,694700.0,2023-09-19,1.0620
Sheidow Park,694700.0,2023-09-28,0.0000
Sheidow Park,703400.0,2023-10-17,1.2523
Sheidow Park,703400.0,2023-10-23,0.0000
Sheidow Park,703400.0,2023-11-11,0.0000
Sheidow Park,770500.0,2024-05-24,9.5394
Skye,1023600.0,2023-08-22,nan
Skye,1023600.0,2023-09-19,0.0000
Skye,1023600.0,2023-09-28,0.0000
Skye,1023600.0,2023-10-17,0.0000
Skye,1023600.0,2023-10-23,0.0000
Skye,1023600.0,2023-11-11,0.0000
Skye,1487000.0,2024-05-24,45.2716
Smithfield,380400.0,2023-08-22,nan
Smithfield,386800.0,2023-09-19,1.6824
Smithfield,386800.0,2023-09-28,0.0000
Smithfield,386800.0,2023-10-17,0.0000
Smithfield,386800.0,2023-10-23,0.0000
Smithfield,386800.0,2023-11-11,0.0000
Smithfield,467800.0,2024-05-24,20.9411
Smithfield Plains,369100.0,2023-08-22,nan
Smithfield Plains,401800.0,2023-09-19,8.8594
Smithfield Plains,401800.0,2023-09-28,0.0000
Smithfield Plains,408600.0,2023-10-17,1.6924
Smithfield Plains,408600.0,2023-10-23,0.0000
Smithfield Plains,408600.0,2023-11-11,0.0000
Smithfield Plains,445900.0,2024-05-24,9.1287
Smoky Bay,499600.0,2023-08-22,nan
Smoky Bay,499600.0,2023-09-19,0.0000
Smoky Bay,499600.0,2023-09-28,0.0000
Smoky Bay,499600.0,2023-10-17,0.0000
Smoky Bay,499600.0,2023-10-23,0.0000
Smoky Bay,499600.0,2023-11-11,0.0000
Smoky Bay,325800.0,2024-05-24,-34.7878
Snowtown,182100.0,2023-08-22,nan
Snowtown,236400.0,2023-09-19,29.8188
Snowtown,236400.0,2023-09-28,0.0000
Snowtown,236400.0,2023-10-17,0.0000
Snowtown,236400.0,2023-10-23,0.0000
Snowtown,236400.0,2023-11-11,0.0000
Snowtown,179500.0,2024-05-24,-24.0694
Solomontown,158300.0,2023-08-22,nan
Solomontown,158300.0,2023-09-19,0.0000
Solomontown,158300.0,2023-09-28,0.0000
Solomontown,158300.0,2023-10-17,0.0000
Solomontown,158300.0,2023-10-23,0.0000
Solomontown,158300.0,2023-11-11,0.0000
Solomontown,158300.0,2024-05-24,0.0000
Somerton Park,1362400.0,2023-08-22,nan
Somerton Park,1460300.0,2023-09-19,7.1858
Somerton Park,1460300.0,2023-09-28,0.0000
Somerton Park,1443900.0,2023-10-17,-1.1231
Somerton Park,1443900.0,2023-10-23,0.0000
Somerton Park,1443900.0,2023-11-11,0.0000
Somerton Park,1577800.0,2024-05-24,9.2735
South Brighton,1055300.0,2023-08-22,nan
South Brighton,1153400.0,2023-09-19,9.2959
South Brighton,1153400.0,2023-09-28,0.0000
South Brighton,1182800.0,2023-10-17,2.5490
South Brighton,1182800.0,2023-10-23,0.0000
South Brighton,1182800.0,2023-11-11,0.0000
South Brighton,1122300.0,2024-05-24,-5.1150
South Plympton,820900.0,2023-08-22,nan
South Plympton,830900.0,2023-09-19,1.2182
South Plympton,830900.0,2023-09-28,0.0000
South Plympton,835000.0,2023-10-17,0.4934
South Plympton,835000.0,2023-10-23,0.0000
South Plympton,835000.0,2023-11-11,0.0000
South Plympton,882100.0,2024-05-24,5.6407
Southend,491600.0,2023-08-22,nan
Southend,663300.0,2023-09-19,34.9268
Southend,663300.0,2023-09-28,0.0000
Southend,663300.0,2023-10-17,0.0000
Southend,663300.0,2023-10-23,0.0000
Southend,663300.0,2023-11-11,0.0000
Southend,663300.0,2024-05-24,0.0000
Spalding,144600.0,2023-08-22,nan
Spalding,144600.0,2023-09-19,0.0000
Spalding,144600.0,2023-09-28,0.0000
Spalding,144600.0,2023-10-17,0.0000
Spalding,144600.0,2023-10-23,0.0000
Spalding,144600.0,2023-11-11,0.0000
Spalding,130000.0,2024-05-24,-10.0968
Springfield,2083400.0,2023-08-22,nan
Springfield,1979200.0,2023-09-19,-5.0014
Springfield,1979200.0,2023-09-28,0.0000
Springfield,1979200.0,2023-10-17,0.0000
Springfield,1979200.0,2023-10-23,0.0000
Springfield,1979200.0,2023-11-11,0.0000
Springfield,2625000.0,2024-05-24,32.6293
Springton,352000.0,2023-08-22,nan
Springton,345000.0,2023-09-19,-1.9886
Springton,345000.0,2023-09-28,0.0000
Springton,345000.0,2023-10-17,0.0000
Springton,345000.0,2023-10-23,0.0000
Springton,345000.0,2023-11-11,0.0000
Springton,452000.0,2024-05-24,31.0145
St Agnes,627100.0,2023-08-22,nan
St Agnes,636300.0,2023-09-19,1.4671
St Agnes,636300.0,2023-09-28,0.0000
St Agnes,635400.0,2023-10-17,-0.1414
St Agnes,635400.0,2023-10-23,0.0000
St Agnes,635400.0,2023-11-11,0.0000
St Agnes,664500.0,2024-05-24,4.5798
St Georges,1677900.0,2023-08-22,nan
St Georges,1776600.0,2023-09-19,5.8824
St Georges,1776600.0,2023-09-28,0.0000
St Georges,1776600.0,2023-10-17,0.0000
St Georges,1776600.0,2023-10-23,0.0000
St Georges,1776600.0,2023-11-11,0.0000
St Georges,1642200.0,2024-05-24,-7.5650
St Kilda,376600.0,2023-08-22,nan
St Kilda,458000.0,2023-09-19,21.6144
St Kilda,458000.0,2023-09-28,0.0000
St Kilda,458000.0,2023-10-17,0.0000
St Kilda,458000.0,2023-10-23,0.0000
St Kilda,458000.0,2023-11-11,0.0000
St Kilda,458000.0,2024-05-24,0.0000
St Marys,725800.0,2023-08-22,nan
St Marys,741700.0,2023-09-19,2.1907
St Marys,741700.0,2023-09-28,0.0000
St Marys,739300.0,2023-10-17,-0.3236
St Marys,739300.0,2023-10-23,0.0000
St Marys,739300.0,2023-11-11,0.0000
St Marys,817500.0,2024-05-24,10.5776
St Morris,938400.0,2023-08-22,nan
St Morris,1124600.0,2023-09-19,19.8423
St Morris,1124600.0,2023-09-28,0.0000
St Morris,1124600.0,2023-10-17,0.0000
St Morris,1124600.0,2023-10-23,0.0000
St Morris,1124600.0,2023-11-11,0.0000
St Morris,1460300.0,2024-05-24,29.8506
St Peters,1904700.0,2023-08-22,nan
St Peters,1922400.0,2023-09-19,0.9293
St Peters,1922400.0,2023-09-28,0.0000
St Peters,1922400.0,2023-10-17,0.0000
St Peters,1922400.0,2023-10-23,0.0000
St Peters,1922400.0,2023-11-11,0.0000
St Peters,2181900.0,2024-05-24,13.4988
Stansbury,529200.0,2023-08-22,nan
Stansbury,476100.0,2023-09-19,-10.0340
Stansbury,476100.0,2023-09-28,0.0000
Stansbury,476100.0,2023-10-17,0.0000
Stansbury,476100.0,2023-10-23,0.0000
Stansbury,476100.0,2023-11-11,0.0000
Stansbury,423200.0,2024-05-24,-11.1111
Stepney,982800.0,2023-08-22,nan
Stepney,1048300.0,2023-09-19,6.6646
Stepney,1048300.0,2023-09-28,0.0000
Stepney,1048300.0,2023-10-17,0.0000
Stepney,1048300.0,2023-10-23,0.0000
Stepney,1048300.0,2023-11-11,0.0000
Stepney,1112800.0,2024-05-24,6.1528
Stirling,1351900.0,2023-08-22,nan
Stirling,1359300.0,2023-09-19,0.5474
Stirling,1359300.0,2023-09-28,0.0000
Stirling,1456200.0,2023-10-17,7.1287
Stirling,1456200.0,2023-10-23,0.0000
Stirling,1456200.0,2023-11-11,0.0000
Stirling,1428900.0,2024-05-24,-1.8747
Stirling North,307200.0,2023-08-22,nan
Stirling North,347600.0,2023-09-19,13.1510
Stirling North,347600.0,2023-09-28,0.0000
Stirling North,347600.0,2023-10-17,0.0000
Stirling North,347600.0,2023-10-23,0.0000
Stirling North,347600.0,2023-11-11,0.0000
Stirling North,290100.0,2024-05-24,-16.5420
Stockport,223600.0,2023-08-22,nan
Stockport,223600.0,2023-09-19,0.0000
Stockport,223600.0,2023-09-28,0.0000
Stockport,223600.0,2023-10-17,0.0000
Stockport,223600.0,2023-10-23,0.0000
Stockport,223600.0,2023-11-11,0.0000
Stockport,223600.0,2024-05-24,0.0000
Stockwell,517400.0,2023-08-22,nan
Stockwell,509300.0,2023-09-19,-1.5655
Stockwell,509300.0,2023-09-28,0.0000
Stockwell,587000.0,2023-10-17,15.2562
Stockwell,587000.0,2023-10-23,0.0000
Stockwell,587000.0,2023-11-11,0.0000
Stockwell,673300.0,2024-05-24,14.7019
Stonyfell,1373500.0,2023-08-22,nan
Stonyfell,1482300.0,2023-09-19,7.9214
Stonyfell,1482300.0,2023-09-28,0.0000
Stonyfell,1482300.0,2023-10-17,0.0000
Stonyfell,1482300.0,2023-10-23,0.0000
Stonyfell,1482300.0,2023-11-11,0.0000
Stonyfell,1523700.0,2024-05-24,2.7930
Strathalbyn,596400.0,2023-08-22,nan
Strathalbyn,602600.0,2023-09-19,1.0396
Strathalbyn,602600.0,2023-09-28,0.0000
Strathalbyn,607600.0,2023-10-17,0.8297
Strathalbyn,607600.0,2023-10-23,0.0000
Strathalbyn,607600.0,2023-11-11,0.0000
Strathalbyn,665700.0,2024-05-24,9.5622
Streaky Bay,448600.0,2023-08-22,nan
Streaky Bay,381600.0,2023-09-19,-14.9354
Streaky Bay,381600.0,2023-09-28,0.0000
Streaky Bay,381600.0,2023-10-17,0.0000
Streaky Bay,381600.0,2023-10-23,0.0000
Streaky Bay,381600.0,2023-11-11,0.0000
Streaky Bay,457600.0,2024-05-24,19.9161
Sturt,710700.0,2023-08-22,nan
Sturt,717300.0,2023-09-19,0.9287
Sturt,717300.0,2023-09-28,0.0000
Sturt,712800.0,2023-10-17,-0.6274
Sturt,712800.0,2023-10-23,0.0000
Sturt,712800.0,2023-11-11,0.0000
Sturt,781200.0,2024-05-24,9.5960
Sultana Point,515300.0,2023-08-22,nan
Sultana Point,515300.0,2023-09-19,0.0000
Sultana Point,515300.0,2023-09-28,0.0000
Sultana Point,515300.0,2023-10-17,0.0000
Sultana Point,515300.0,2023-10-23,0.0000
Sultana Point,515300.0,2023-11-11,0.0000
Sultana Point,515300.0,2024-05-24,0.0000
Summertown,1253300.0,2023-08-22,nan
Summertown,1253300.0,2023-09-19,0.0000
Summertown,1253300.0,2023-09-28,0.0000
Summertown,1253300.0,2023-10-17,0.0000
Summertown,1253300.0,2023-10-23,0.0000
Summertown,1253300.0,2023-11-11,0.0000
Summertown,1012500.0,2024-05-24,-19.2133
Sunlands,192300.0,2023-08-22,nan
Sunlands,192300.0,2023-09-19,0.0000
Sunlands,192300.0,2023-09-28,0.0000
Sunlands,192300.0,2023-10-17,0.0000
Sunlands,192300.0,2023-10-23,0.0000
Sunlands,192300.0,2023-11-11,0.0000
Sunlands,398600.0,2024-05-24,107.2803
Sunnyside,681600.0,2023-08-22,nan
Sunnyside,681600.0,2023-09-19,0.0000
Sunnyside,681600.0,2023-09-28,0.0000
Sunnyside,681600.0,2023-10-17,0.0000
Sunnyside,681600.0,2023-10-23,0.0000
Sunnyside,681600.0,2023-11-11,0.0000
Sunnyside,610000.0,2024-05-24,-10.5047
Surrey Downs,593900.0,2023-08-22,nan
Surrey Downs,582800.0,2023-09-19,-1.8690
Surrey Downs,582800.0,2023-09-28,0.0000
Surrey Downs,583900.0,2023-10-17,0.1887
Surrey Downs,583900.0,2023-10-23,0.0000
Surrey Downs,583900.0,2023-11-11,0.0000
Surrey Downs,625200.0,2024-05-24,7.0731
Suttontown,700700.0,2023-08-22,nan
Suttontown,696000.0,2023-09-19,-0.6708
Suttontown,696000.0,2023-09-28,0.0000
Suttontown,696000.0,2023-10-17,0.0000
Suttontown,696000.0,2023-10-23,0.0000
Suttontown,696000.0,2023-11-11,0.0000
Suttontown,682100.0,2024-05-24,-1.9971
Swan Reach,220000.0,2023-08-22,nan
Swan Reach,220000.0,2023-09-19,0.0000
Swan Reach,220000.0,2023-09-28,0.0000
Swan Reach,220000.0,2023-10-17,0.0000
Swan Reach,220000.0,2023-10-23,0.0000
Swan Reach,220000.0,2023-11-11,0.0000
Swan Reach,220000.0,2024-05-24,0.0000
Tailem Bend,265700.0,2023-08-22,nan
Tailem Bend,254600.0,2023-09-19,-4.1776
Tailem Bend,254600.0,2023-09-28,0.0000
Tailem Bend,262300.0,2023-10-17,3.0244
Tailem Bend,262300.0,2023-10-23,0.0000
Tailem Bend,262300.0,2023-11-11,0.0000
Tailem Bend,295200.0,2024-05-24,12.5429
Tantanoola,370500.0,2023-08-22,nan
Tantanoola,402400.0,2023-09-19,8.6100
Tantanoola,402400.0,2023-09-28,0.0000
Tantanoola,402400.0,2023-10-17,0.0000
Tantanoola,402400.0,2023-10-23,0.0000
Tantanoola,402400.0,2023-11-11,0.0000
Tantanoola,437400.0,2024-05-24,8.6978
Tanunda,562000.0,2023-08-22,nan
Tanunda,570900.0,2023-09-19,1.5836
Tanunda,570900.0,2023-09-28,0.0000
Tanunda,570000.0,2023-10-17,-0.1576
Tanunda,570000.0,2023-10-23,0.0000
Tanunda,570000.0,2023-11-11,0.0000
Tanunda,675100.0,2024-05-24,18.4386
Taperoo,645900.0,2023-08-22,nan
Taperoo,660400.0,2023-09-19,2.2449
Taperoo,660400.0,2023-09-28,0.0000
Taperoo,664200.0,2023-10-17,0.5754
Taperoo,664200.0,2023-10-23,0.0000
Taperoo,664200.0,2023-11-11,0.0000
Taperoo,745100.0,2024-05-24,12.1801
Tarlee,327300.0,2023-08-22,nan
Tarlee,327300.0,2023-09-19,0.0000
Tarlee,327300.0,2023-09-28,0.0000
Tarlee,327300.0,2023-10-17,0.0000
Tarlee,327300.0,2023-10-23,0.0000
Tarlee,327300.0,2023-11-11,0.0000
Tarlee,327300.0,2024-05-24,0.0000
Tarpeena,116600.0,2023-08-22,nan
Tarpeena,116600.0,2023-09-19,0.0000
Tarpeena,116600.0,2023-09-28,0.0000
Tarpeena,116600.0,2023-10-17,0.0000
Tarpeena,116600.0,2023-10-23,0.0000
Tarpeena,116600.0,2023-11-11,0.0000
Tarpeena,268300.0,2024-05-24,130.1029
Tatachilla,765000.0,2023-08-22,nan
Tatachilla,765000.0,2023-09-19,0.0000
Tatachilla,765000.0,2023-09-28,0.0000
Tatachilla,765000.0,2023-10-17,0.0000
Tatachilla,765000.0,2023-10-23,0.0000
Tatachilla,765000.0,2023-11-11,0.0000
Tatachilla,765000.0,2024-05-24,0.0000
Taylorville,605000.0,2023-08-22,nan
Taylorville,605000.0,2023-09-19,0.0000
Taylorville,605000.0,2023-09-28,0.0000
Taylorville,605000.0,2023-10-17,0.0000
Taylorville,605000.0,2023-10-23,0.0000
Taylorville,605000.0,2023-11-11,0.0000
Taylorville,605000.0,2024-05-24,0.0000
Tea Tree Gully,722400.0,2023-08-22,nan
Tea Tree Gully,751200.0,2023-09-19,3.9867
Tea Tree Gully,751200.0,2023-09-28,0.0000
Tea Tree Gully,750100.0,2023-10-17,-0.1464
Tea Tree Gully,750100.0,2023-10-23,0.0000
Tea Tree Gully,750100.0,2023-11-11,0.0000
Tea Tree Gully,760400.0,2024-05-24,1.3732
Tennyson,2083800.0,2023-08-22,nan
Tennyson,2082200.0,2023-09-19,-0.0768
Tennyson,2082200.0,2023-09-28,0.0000
Tennyson,2082200.0,2023-10-17,0.0000
Tennyson,2082200.0,2023-10-23,0.0000
Tennyson,2082200.0,2023-11-11,0.0000
Tennyson,2117800.0,2024-05-24,1.7097
Teringie,1250400.0,2023-08-22,nan
Teringie,1193800.0,2023-09-19,-4.5266
Teringie,1193800.0,2023-09-28,0.0000
Teringie,1166400.0,2023-10-17,-2.2952
Teringie,1166400.0,2023-10-23,0.0000
Teringie,1166400.0,2023-11-11,0.0000
Teringie,1295100.0,2024-05-24,11.0340
The Pines,224100.0,2023-08-22,nan
The Pines,224100.0,2023-09-19,0.0000
The Pines,224100.0,2023-09-28,0.0000
The Pines,224100.0,2023-10-17,0.0000
The Pines,224100.0,2023-10-23,0.0000
The Pines,224100.0,2023-11-11,0.0000
The Pines,358600.0,2024-05-24,60.0178
The Range,750600.0,2023-08-22,nan
The Range,750600.0,2023-09-19,0.0000
The Range,750600.0,2023-09-28,0.0000
The Range,750600.0,2023-10-17,0.0000
The Range,750600.0,2023-10-23,0.0000
The Range,750600.0,2023-11-11,0.0000
The Range,750600.0,2024-05-24,0.0000
Thebarton,874200.0,2023-08-22,nan
Thebarton,873700.0,2023-09-19,-0.0572
Thebarton,873700.0,2023-09-28,0.0000
Thebarton,873700.0,2023-10-17,0.0000
Thebarton,873700.0,2023-10-23,0.0000
Thebarton,873700.0,2023-11-11,0.0000
Thebarton,944700.0,2024-05-24,8.1264
Thevenard,293200.0,2023-08-22,nan
Thevenard,293200.0,2023-09-19,0.0000
Thevenard,293200.0,2023-09-28,0.0000
Thevenard,293200.0,2023-10-17,0.0000
Thevenard,293200.0,2023-10-23,0.0000
Thevenard,293200.0,2023-11-11,0.0000
Thevenard,292100.0,2024-05-24,-0.3752
Thompson Beach,219000.0,2023-08-22,nan
Thompson Beach,355300.0,2023-09-19,62.2374
Thompson Beach,355300.0,2023-09-28,0.0000
Thompson Beach,355300.0,2023-10-17,0.0000
Thompson Beach,355300.0,2023-10-23,0.0000
Thompson Beach,355300.0,2023-11-11,0.0000
Thompson Beach,355300.0,2024-05-24,0.0000
Thorngate,1280300.0,2023-08-22,nan
Thorngate,1280300.0,2023-09-19,0.0000
Thorngate,1280300.0,2023-09-28,0.0000
Thorngate,1280300.0,2023-10-17,0.0000
Thorngate,1280300.0,2023-10-23,0.0000
Thorngate,1280300.0,2023-11-11,0.0000
Thorngate,1280300.0,2024-05-24,0.0000
Tickera,460000.0,2023-08-22,nan
Tickera,460000.0,2023-09-19,0.0000
Tickera,460000.0,2023-09-28,0.0000
Tickera,460000.0,2023-10-17,0.0000
Tickera,460000.0,2023-10-23,0.0000
Tickera,460000.0,2023-11-11,0.0000
Tickera,421400.0,2024-05-24,-8.3913
Tiddy Widdy Beach,350200.0,2023-08-22,nan
Tiddy Widdy Beach,373600.0,2023-09-19,6.6819
Tiddy Widdy Beach,373600.0,2023-09-28,0.0000
Tiddy Widdy Beach,373600.0,2023-10-17,0.0000
Tiddy Widdy Beach,373600.0,2023-10-23,0.0000
